mA,V,time
577.0,4.464,1579037817.273002
579.3000000000001,4.464,1579037817.3369443
576.9,4.464,1579037817.4027276
577.9,4.464,1579037817.468541
578.4,4.464,1579037817.5360718
576.5,4.464,1579037817.599715
579.2,4.464,1579037817.6659944
577.1,4.464,1579037817.731704
578.6,4.464,1579037817.799415
581.4,4.464,1579037817.8629913
578.7,4.464,1579037817.9292083
581.4,4.464,1579037817.9950118
579.7,4.464,1579037818.0621808
579.6,4.464,1579037818.125934
582.8000000000001,4.464,1579037818.1917043
578.8000000000001,4.464,1579037818.2578657
581.1,4.464,1579037818.3251631
579.9,4.464,1579037818.3892195
579.2,4.464,1579037818.4550438
581.4,4.464,1579037818.5213618
578.9,4.464,1579037818.588547
580.8000000000001,4.464,1579037818.6525683
580.5,4.464,1579037818.7184289
578.9,4.464,1579037818.7844584
580.5,4.464,1579037818.8518815
576.8000000000001,4.464,1579037818.9158862
578.0,4.464,1579037818.9816492
578.2,4.464,1579037819.047433
576.4,4.464,1579037819.1138992
579.1,4.464,1579037819.1789722
577.0,4.464,1579037819.2449167
578.1,4.464,1579037819.3106642
578.7,4.464,1579037819.3771603
576.3000000000001,4.464,1579037819.441745
579.1,4.464,1579037819.5080686
577.2,4.464,1579037819.5739048
577.4,4.464,1579037819.6406436
578.9,4.464,1579037819.704646
576.3000000000001,4.464,1579037819.770517
578.8000000000001,4.464,1579037819.8362393
579.0,4.464,1579037819.9032464
579.6,4.464,1579037819.968228
581.3000000000001,4.464,1579037820.0339863
578.6,4.464,1579037820.0992346
581.0,4.464,1579037820.166384
580.1,4.464,1579037820.2315307
579.3000000000001,4.464,1579037820.2973983
581.4,4.464,1579037820.362522
578.8000000000001,4.464,1579037820.4297383
580.5,4.464,1579037820.4937131
580.4,4.464,1579037820.5594437
579.0,4.464,1579037820.6258357
581.4,4.464,1579037820.6930213
579.2,4.464,1579037820.7569609
580.2,4.464,1579037820.8226902
580.9,4.464,1579037820.8884826
577.8000000000001,4.464,1579037820.9560494
579.3000000000001,4.464,1579037821.0215123
577.5,4.464,1579037821.0863588
577.8000000000001,4.464,1579037821.1514919
578.6,4.464,1579037821.2174656
576.6,4.464,1579037821.283757
579.1,4.464,1579037821.3496783
577.3000000000001,4.464,1579037821.4148183
577.6,4.464,1579037821.4818895
579.2,4.464,1579037821.5460186
576.2,4.464,1579037821.611805
578.5,4.464,1579037821.6780565
577.7,4.464,1579037821.7453597
576.8000000000001,4.464,1579037821.8093345
579.1,4.464,1579037821.8751945
576.6,4.464,1579037821.9414866
579.7,4.464,1579037822.0088089
580.2,4.464,1579037822.0726116
579.0,4.464,1579037822.138528
581.6,4.464,1579037822.204832
579.2,4.464,1579037822.2695577
580.1,4.464,1579037822.3359454
580.9,4.464,1579037822.4017532
578.6,4.464,1579037822.4669938
581.3000000000001,4.464,1579037822.5341594
579.2,4.464,1579037822.599307
579.9,4.464,1579037822.665073
581.0,4.464,1579037822.7302372
578.6,4.464,1579037822.7974064
581.1,4.464,1579037822.8624427
579.6,4.464,1579037822.9282966
579.7,4.464,1579037822.9930077
580.1,4.464,1579037823.0606608
576.6,4.464,1579037823.1248362
578.9,4.464,1579037823.1906552
577.6,4.464,1579037823.2568192
576.9,4.464,1579037823.3240376
579.2,4.464,1579037823.3880303
576.5,4.464,1579037823.4539995
578.4,4.464,1579037823.520285
578.1,4.464,1579037823.5852008
577.0,4.464,1579037823.651541
579.2,4.464,1579037823.717546
576.6,4.464,1579037823.782593
578.2,4.464,1579037823.8497667
578.3000000000001,4.464,1579037823.9148219
576.6,4.464,1579037823.9802482
579.3000000000001,4.464,1579037824.0460947
579.4,4.464,1579037824.1131394
580.0,4.464,1579037824.1770506
580.7,4.464,1579037824.2428184
578.5,4.464,1579037824.3091726
581.2,4.464,1579037824.3764489
579.5,4.464,1579037824.4404738
579.9,4.464,1579037824.5062423
