mA,V,time
493.90000000000003,4.596,1566572412.0615454
493.1,4.596,1566572412.1271691
492.40000000000003,4.596,1566572412.1928916
491.70000000000005,4.596,1566572412.258616
493.3,4.596,1566572412.3244753
493.20000000000005,4.596,1566572412.3902106
492.1,4.596,1566572412.455869
493.20000000000005,4.596,1566572412.5215237
492.8,4.596,1566572412.5872629
491.90000000000003,4.596,1566572412.6529808
493.70000000000005,4.596,1566572412.7188025
494.40000000000003,4.596,1566572412.7847075
493.20000000000005,4.596,1566572412.850405
493.40000000000003,4.596,1566572412.916157
492.1,4.596,1566572412.9818223
492.3,4.596,1566572413.047533
494.3,4.596,1566572413.1132112
491.90000000000003,4.596,1566572413.1789804
493.40000000000003,4.596,1566572413.2438502
493.6,4.596,1566572413.3095453
491.5,4.596,1566572413.3753455
493.40000000000003,4.596,1566572413.4410422
494.0,4.596,1566572413.5068414
493.90000000000003,4.596,1566572413.5726786
493.90000000000003,4.596,1566572413.638384
494.20000000000005,4.596,1566572413.7044053
494.0,4.596,1566572413.770191
491.90000000000003,4.596,1566572413.8359962
492.8,4.596,1566572413.90175
492.6,4.596,1566572413.967425
493.5,4.596,1566572414.0333364
492.40000000000003,4.596,1566572414.0981104
495.0,4.596,1566572414.1640282
493.20000000000005,4.596,1566572414.2298121
494.0,4.596,1566572414.2955368
494.5,4.596,1566572414.3613033
494.5,4.596,1566572414.4271145
493.6,4.596,1566572414.4928133
492.5,4.596,1566572414.5585651
492.20000000000005,4.596,1566572414.6244247
494.1,4.596,1566572414.690233
494.3,4.596,1566572414.7559817
492.1,4.596,1566572414.8218215
493.6,4.596,1566572414.8875637
493.90000000000003,4.596,1566572414.9532392
491.3,4.596,1566572415.0190501
494.3,4.596,1566572415.0839243
493.40000000000003,4.596,1566572415.149561
493.3,4.596,1566572415.2153263
494.6,4.596,1566572415.2810242
493.70000000000005,4.596,1566572415.3468342
493.40000000000003,4.596,1566572415.4125268
492.8,4.596,1566572415.4782164
492.40000000000003,4.596,1566572415.5441048
494.1,4.596,1566572415.6098344
494.1,4.596,1566572415.6754756
494.20000000000005,4.596,1566572415.7411609
493.90000000000003,4.596,1566572415.806902
493.3,4.596,1566572415.872599
491.0,4.596,1566572415.9382877
493.5,4.596,1566572416.0046957
493.1,4.596,1566572416.0703943
491.6,4.596,1566572416.1361697
493.3,4.596,1566572416.2018454
492.5,4.596,1566572416.267504
494.20000000000005,4.596,1566572416.333251
