mA,V,time
575.7,4.356,1578182912.6058252
576.2,4.356,1578182912.6707842
574.1,4.356,1578182912.737105
576.9,4.356,1578182912.8032439
575.1,4.356,1578182912.8681834
575.5,4.356,1578182912.936093
576.7,4.356,1578182913.0001945
575.6,4.356,1578182913.06606
576.9,4.356,1578182913.1311808
575.2,4.356,1578182913.1971266
575.1,4.356,1578182913.2625523
576.9,4.356,1578182913.3284113
574.3000000000001,4.356,1578182913.3946607
576.6,4.356,1578182913.461846
575.8000000000001,4.356,1578182913.525887
574.9,4.356,1578182913.592232
577.3000000000001,4.356,1578182913.658198
574.3000000000001,4.356,1578182913.7232316
576.4,4.356,1578182913.7893865
576.1,4.356,1578182913.8546836
575.5,4.356,1578182913.9205446
577.0,4.356,1578182913.988302
574.6,4.356,1578182914.05256
576.2,4.356,1578182914.1184754
576.2,4.356,1578182914.1836352
574.4,4.356,1578182914.249472
577.0,4.356,1578182914.3147488
574.8000000000001,4.356,1578182914.380579
575.8000000000001,4.356,1578182914.4469905
576.6,4.356,1578182914.5141332
574.3000000000001,4.356,1578182914.5780964
577.2,4.356,1578182914.643966
575.3000000000001,4.356,1578182914.7100282
575.4,4.356,1578182914.777369
576.9,4.356,1578182914.8414557
574.3000000000001,4.356,1578182914.9072576
576.7,4.356,1578182914.9725215
575.5,4.356,1578182915.0383756
575.2,4.356,1578182915.1037302
577.1,4.356,1578182915.1695452
574.3000000000001,4.356,1578182915.2359166
576.2,4.356,1578182915.3029964
576.0,4.356,1578182915.3669987
574.9,4.356,1578182915.4328563
577.2,4.356,1578182915.4991763
574.9,4.356,1578182915.5639634
576.3000000000001,4.356,1578182915.6303484
576.2,4.356,1578182915.6961753
574.5,4.356,1578182915.7614155
577.3000000000001,4.356,1578182915.8285127
575.2,4.356,1578182915.8935874
576.0,4.356,1578182915.9594126
576.7,4.356,1578182916.0245786
574.2,4.356,1578182916.0918336
577.0,4.356,1578182916.155807
575.1,4.356,1578182916.2216213
575.4,4.356,1578182916.2881014
576.9,4.356,1578182916.3529932
574.4,4.356,1578182916.419297
576.9,4.356,1578182916.485066
575.9,4.356,1578182916.5502157
575.3000000000001,4.356,1578182916.61747
576.9,4.356,1578182916.6825395
574.6,4.356,1578182916.748342
576.3000000000001,4.356,1578182916.8134942
575.8000000000001,4.356,1578182916.8806763
574.8000000000001,4.356,1578182916.9458678
577.3000000000001,4.356,1578182917.010702
574.5,4.356,1578182917.0769901
576.1,4.356,1578182917.1440887
576.0,4.356,1578182917.208095
574.6,4.356,1578182917.2740548
577.3000000000001,4.356,1578182917.3392422
574.9,4.356,1578182917.405173
576.1,4.356,1578182917.4716074
576.2,4.356,1578182917.5367901
574.3000000000001,4.356,1578182917.6027093
577.3000000000001,4.356,1578182917.6698444
575.0,4.356,1578182917.734749
575.6,4.356,1578182917.7995865
576.9,4.356,1578182917.865839
574.3000000000001,4.356,1578182917.9330337
576.8000000000001,4.356,1578182917.9970102
575.6,4.356,1578182918.0628543
575.2,4.356,1578182918.1291912
576.9,4.356,1578182918.1965303
574.2,4.356,1578182918.2604136
576.4,4.356,1578182918.3256564
575.8000000000001,4.356,1578182918.3916287
575.3000000000001,4.356,1578182918.4580142
576.9,4.356,1578182918.5235682
574.3000000000001,4.356,1578182918.589407
576.6,4.356,1578182918.6546137
575.9,4.356,1578182918.720364
574.6,4.356,1578182918.786978
577.2,4.356,1578182918.8517077
574.6,4.356,1578182918.918018
575.9,4.356,1578182918.9853988
576.3000000000001,4.356,1578182919.0492296
574.6,4.356,1578182919.1150615
577.3000000000001,4.356,1578182919.1813915
574.9,4.356,1578182919.2461815
575.7,4.356,1578182919.3125427
576.5,4.356,1578182919.378316
574.3000000000001,4.356,1578182919.4436507
578.8000000000001,4.356,1578182919.510936
575.5,4.356,1578182919.576015
575.7,4.356,1578182919.640926
576.8000000000001,4.356,1578182919.7070384
574.6,4.356,1578182919.7742307
576.8000000000001,4.356,1578182919.8382363
575.7,4.356,1578182919.9044104
575.7,4.356,1578182919.9703698
577.3000000000001,4.356,1578182920.0351481
574.4,4.356,1578182920.1014652
576.6,4.356,1578182920.167228
576.2,4.356,1578182920.2324255
574.8000000000001,4.356,1578182920.2996728
577.1,4.356,1578182920.364727
574.8000000000001,4.356,1578182920.4306376
576.0,4.356,1578182920.4958782
576.0,4.356,1578182920.5630548
574.5,4.356,1578182920.627035
577.2,4.356,1578182920.6928656
574.9,4.356,1578182920.7591956
575.7,4.356,1578182920.8264453
576.4,4.356,1578182920.8903646
574.3000000000001,4.356,1578182920.956634
577.2,4.356,1578182921.0214925
575.1,4.356,1578182921.0879521
575.4,4.356,1578182921.1531901
576.8000000000001,4.356,1578182921.2193055
