mA,V,time
497.20000000000005,4.54,1566768656.3398867
497.40000000000003,4.54,1566768656.4061954
497.1,4.54,1566768656.47124
496.70000000000005,4.54,1566768656.5375588
497.1,4.54,1566768656.6026292
496.90000000000003,4.54,1566768656.6687088
496.5,4.54,1566768656.7339294
497.1,4.54,1566768656.7999592
497.6,4.54,1566768656.8660989
496.90000000000003,4.54,1566768656.931134
497.20000000000005,4.54,1566768656.9971864
497.5,4.54,1566768657.063325
497.40000000000003,4.54,1566768657.1282861
497.5,4.54,1566768657.1943967
496.8,4.54,1566768657.2603707
496.90000000000003,4.54,1566768657.3255312
496.5,4.54,1566768657.391489
496.40000000000003,4.54,1566768657.4576406
497.1,4.54,1566768657.5226028
497.70000000000005,4.54,1566768657.5888102
497.6,4.54,1566768657.6539245
497.1,4.54,1566768657.7199652
496.5,4.54,1566768657.7862284
497.20000000000005,4.54,1566768657.8512714
497.70000000000005,4.54,1566768657.91745
496.6,4.54,1566768657.9824533
497.20000000000005,4.54,1566768658.0487475
496.70000000000005,4.54,1566768658.1138027
497.20000000000005,4.54,1566768658.1798563
497.3,4.54,1566768658.2460086
496.5,4.54,1566768658.3109386
496.70000000000005,4.54,1566768658.3770087
497.40000000000003,4.54,1566768658.4431884
496.5,4.54,1566768658.5082533
497.5,4.54,1566768658.5744379
496.70000000000005,4.54,1566768658.6393685
494.6,4.54,1566768658.7056315
496.70000000000005,4.54,1566768658.7716587
496.90000000000003,4.54,1566768658.8367348
497.3,4.54,1566768658.9028366
497.40000000000003,4.54,1566768658.967876
497.3,4.54,1566768659.0339358
495.0,4.54,1566768659.0999916
496.1,4.54,1566768659.1651084
496.90000000000003,4.54,1566768659.2312837
496.40000000000003,4.54,1566768659.2963555
495.8,4.54,1566768659.3625228
497.0,4.54,1566768659.4286876
497.5,4.54,1566768659.4939387
496.8,4.54,1566768659.559127
495.40000000000003,4.54,1566768659.625488
496.6,4.54,1566768659.6907642
496.90000000000003,4.54,1566768659.7568352
495.70000000000005,4.54,1566768659.8219507
497.1,4.54,1566768659.8879902
496.90000000000003,4.54,1566768659.9540076
496.6,4.54,1566768660.0199957
496.40000000000003,4.54,1566768660.0850506
496.90000000000003,4.54,1566768660.1511223
496.5,4.54,1566768660.2161393
496.0,4.54,1566768660.2821977
496.20000000000005,4.54,1566768660.3482985
496.5,4.54,1566768660.4133599
496.90000000000003,4.54,1566768660.4793677
496.6,4.54,1566768660.5455422
496.20000000000005,4.54,1566768660.6109989
496.3,4.54,1566768660.6761684
497.1,4.54,1566768660.7427053
495.6,4.54,1566768660.8078027
495.3,4.54,1566768660.8738353
495.5,4.54,1566768660.939825
496.8,4.54,1566768661.0049756
497.70000000000005,4.54,1566768661.071013
495.3,4.54,1566768661.1362042
495.3,4.54,1566768661.2023911
497.1,4.54,1566768661.2674813
495.6,4.54,1566768661.3335993
496.70000000000005,4.54,1566768661.3987389
497.8,4.54,1566768661.465029
496.40000000000003,4.54,1566768661.5304532
496.40000000000003,4.54,1566768661.5966578
498.20000000000005,4.54,1566768661.6622496
496.8,4.54,1566768661.7272232
495.5,4.54,1566768661.793343
497.6,4.54,1566768661.8593812
496.90000000000003,4.54,1566768661.9246945
495.8,4.54,1566768661.990827
495.90000000000003,4.54,1566768662.056775
495.8,4.54,1566768662.1217852
495.1,4.54,1566768662.1880014
497.5,4.54,1566768662.2530525
495.90000000000003,4.54,1566768662.319122
495.6,4.54,1566768662.38511
497.6,4.54,1566768662.4504323
495.0,4.54,1566768662.5166512
496.6,4.54,1566768662.581791
497.6,4.54,1566768662.6478262
495.5,4.54,1566768662.712896
496.5,4.54,1566768662.7790627
496.5,4.54,1566768662.8450904
496.8,4.54,1566768662.9104295
495.8,4.54,1566768662.9756017
496.6,4.54,1566768663.0417871
497.40000000000003,4.54,1566768663.107831
496.20000000000005,4.54,1566768663.172909
496.1,4.54,1566768663.2391274
497.1,4.54,1566768663.3041482
496.90000000000003,4.54,1566768663.3703253
497.40000000000003,4.54,1566768663.4356692
497.90000000000003,4.54,1566768663.5018218
496.1,4.54,1566768663.566985
497.5,4.54,1566768663.6331756
498.3,4.54,1566768663.698476
497.90000000000003,4.54,1566768663.7646198
497.40000000000003,4.54,1566768663.8297102
498.1,4.54,1566768663.895992
497.5,4.54,1566768663.9622045
498.1,4.54,1566768664.0272222
498.1,4.54,1566768664.093333
498.1,4.54,1566768664.1584036
497.5,4.54,1566768664.2245393
497.6,4.54,1566768664.289696
497.3,4.54,1566768664.3558006
497.20000000000005,4.54,1566768664.4210792
497.6,4.54,1566768664.487222
495.90000000000003,4.54,1566768664.5534284
497.0,4.54,1566768664.6183732
498.20000000000005,4.54,1566768664.6844587
497.70000000000005,4.54,1566768664.7504752
497.0,4.54,1566768664.8155751
497.8,4.54,1566768664.8818524
497.70000000000005,4.54,1566768664.9470313
496.6,4.54,1566768665.0132158
495.6,4.54,1566768665.0783353
497.40000000000003,4.54,1566768665.1444778
497.5,4.54,1566768665.2104445
497.1,4.54,1566768665.2755105
497.20000000000005,4.54,1566768665.3415387
498.1,4.54,1566768665.4067814
496.90000000000003,4.54,1566768665.4729156
497.20000000000005,4.54,1566768665.5389502
497.20000000000005,4.54,1566768665.6040373
497.0,4.54,1566768665.6700852
497.90000000000003,4.54,1566768665.7351131
497.3,4.54,1566768665.801379
498.0,4.54,1566768665.866672
497.70000000000005,4.54,1566768665.9328759
497.8,4.54,1566768665.998131
497.90000000000003,4.54,1566768666.0643272
497.70000000000005,4.54,1566768666.129346
497.90000000000003,4.54,1566768666.1954966
497.1,4.54,1566768666.2615948
498.40000000000003,4.54,1566768666.32671
498.20000000000005,4.54,1566768666.3921447
497.70000000000005,4.54,1566768666.4584835
498.3,4.54,1566768666.523592
497.3,4.54,1566768666.5897262
497.6,4.54,1566768666.6548645
498.0,4.54,1566768666.7211118
496.8,4.54,1566768666.7872999
496.8,4.54,1566768666.8525312
497.3,4.54,1566768666.9177208
494.70000000000005,4.54,1566768666.9838998
496.0,4.54,1566768667.050045
495.40000000000003,4.54,1566768667.1150987
497.40000000000003,4.54,1566768667.1812634
497.8,4.54,1566768667.246437
496.70000000000005,4.54,1566768667.3125503
498.20000000000005,4.54,1566768667.377782
496.20000000000005,4.54,1566768667.4439173
496.90000000000003,4.54,1566768667.5099537
495.20000000000005,4.54,1566768667.574991
494.90000000000003,4.54,1566768667.6412466
497.20000000000005,4.54,1566768667.7061589
496.20000000000005,4.54,1566768667.772266
494.8,4.54,1566768667.8375292
495.90000000000003,4.54,1566768667.9036212
495.1,4.54,1566768667.969816
494.5,4.54,1566768668.0349782
497.1,4.54,1566768668.1011295
495.8,4.54,1566768668.1662173
495.20000000000005,4.54,1566768668.2323673
497.1,4.54,1566768668.2974353
496.3,4.54,1566768668.3638601
496.3,4.54,1566768668.428856
495.40000000000003,4.54,1566768668.495071
495.70000000000005,4.54,1566768668.561257
495.40000000000003,4.54,1566768668.6264114
496.3,4.54,1566768668.6925857
496.0,4.54,1566768668.7577543
496.6,4.54,1566768668.8230739
497.0,4.54,1566768668.8893414
495.0,4.54,1566768668.9544287
496.8,4.54,1566768669.0206583
496.5,4.54,1566768669.0867934
497.5,4.54,1566768669.1518104
497.3,4.54,1566768669.218049
496.6,4.54,1566768669.2830837
496.1,4.54,1566768669.3493958
496.40000000000003,4.54,1566768669.4145072
496.20000000000005,4.54,1566768669.4806676
497.20000000000005,4.54,1566768669.545756
496.40000000000003,4.54,1566768669.6119816
496.90000000000003,4.54,1566768669.6771433
495.8,4.54,1566768669.743318
496.8,4.54,1566768669.8086562
495.1,4.54,1566768669.8746614
496.70000000000005,4.54,1566768669.9407861
497.1,4.54,1566768670.0057662
496.6,4.54,1566768670.0719612
496.6,4.54,1566768670.1372519
496.90000000000003,4.54,1566768670.203463
497.40000000000003,4.54,1566768670.268727
497.0,4.54,1566768670.335119
497.0,4.54,1566768670.4003146
496.40000000000003,4.54,1566768670.4655683
496.6,4.54,1566768670.5317254
496.90000000000003,4.54,1566768670.5978441
496.6,4.54,1566768670.6629355
496.5,4.54,1566768670.7291112
496.6,4.54,1566768670.794307
497.20000000000005,4.54,1566768670.8603988
496.8,4.54,1566768670.9255254
496.3,4.54,1566768670.9915168
496.3,4.54,1566768671.0577333
496.8,4.54,1566768671.1228197
495.5,4.54,1566768671.1889544
496.40000000000003,4.54,1566768671.2540076
496.6,4.54,1566768671.320414
497.1,4.54,1566768671.385556
